Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,exposure,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,LINE,Organism,Platform,ReleaseDate,Sample Name,sex,source_name,SRA Study
SRR16502712,RNA-Seq,125,2291580375,PRJNA773066,SAMN22427192,1103422240,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705560,10% EtOH in growth media,GSM5641486,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,843,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641486,male,Whole fly,SRP342318
SRR16502713,RNA-Seq,125,2249136375,PRJNA773066,SAMN22427193,1050659669,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705561,10% EtOH in growth media,GSM5641487,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,849,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641487,female,Whole fly,SRP342318
SRR16502714,RNA-Seq,125,2063754000,PRJNA773066,SAMN22427194,983835305,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705562,10% EtOH in growth media,GSM5641488,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,849,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641488,female,Whole fly,SRP342318
SRR16502715,RNA-Seq,125,2193245625,PRJNA773066,SAMN22427195,975986481,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12705563,10% EtOH in growth media,GSM5641489,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,849,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641489,male,Whole fly,SRP342318
SRR16502716,RNA-Seq,125,2133070625,PRJNA773066,SAMN22427196,1015441572,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12705564,10% EtOH in growth media,GSM5641490,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,849,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641490,male,Whole fly,SRP342318
SRR16502717,RNA-Seq,125,2129181125,PRJNA773066,SAMN22427197,1014321469,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12705565,10% EtOH in growth media,GSM5641491,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,850,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641491,female,Whole fly,SRP342318
SRR16502718,RNA-Seq,125,2206513875,PRJNA773066,SAMN22427232,1046547517,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705566,10% EtOH in growth media,GSM5641492,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,850,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641492,female,Whole fly,SRP342318
SRR16502719,RNA-Seq,125,2160487125,PRJNA773066,SAMN22427233,960448842,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12705567,10% EtOH in growth media,GSM5641493,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,850,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641493,male,Whole fly,SRP342318
SRR16502720,RNA-Seq,125,2047520625,PRJNA773066,SAMN22427234,984551404,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705568,10% EtOH in growth media,GSM5641494,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,850,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641494,male,Whole fly,SRP342318
SRR16502721,RNA-Seq,125,2156693250,PRJNA773066,SAMN22427235,1031743844,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705569,10% EtOH in growth media,GSM5641495,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,852,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641495,female,Whole fly,SRP342318
SRR16502722,RNA-Seq,125,2146023500,PRJNA773066,SAMN22427236,1023990645,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705570,10% EtOH in growth media,GSM5641496,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,852,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641496,female,Whole fly,SRP342318
SRR16502723,RNA-Seq,125,2324132375,PRJNA773066,SAMN22427237,1028936097,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705571,10% EtOH in growth media,GSM5641497,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,852,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641497,male,Whole fly,SRP342318
SRR16502724,RNA-Seq,125,2265626750,PRJNA773066,SAMN22427238,1077909446,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705572,10% EtOH in growth media,GSM5641498,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,852,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641498,male,Whole fly,SRP342318
SRR16502725,RNA-Seq,125,2566715250,PRJNA773066,SAMN22427239,1125794074,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705573,10% EtOH in growth media,GSM5641499,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,882,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641499,female,Whole fly,SRP342318
SRR16502726,RNA-Seq,125,2585635125,PRJNA773066,SAMN22427240,1242681823,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12705574,10% EtOH in growth media,GSM5641500,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,882,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641500,female,Whole fly,SRP342318
SRR16502727,RNA-Seq,125,2105568500,PRJNA773066,SAMN22427241,941115866,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12705575,10% EtOH in growth media,GSM5641501,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,882,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641501,male,Whole fly,SRP342318
SRR16502728,RNA-Seq,125,2446863875,PRJNA773066,SAMN22427198,1169141198,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705576,10% EtOH in growth media,GSM5641502,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,882,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641502,male,Whole fly,SRP342318
SRR16502729,RNA-Seq,125,2444124875,PRJNA773066,SAMN22427199,1164316395,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705577,10% EtOH in growth media,GSM5641503,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,890,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641503,female,Whole fly,SRP342318
SRR16502730,RNA-Seq,125,2277869375,PRJNA773066,SAMN22427200,1080287899,GEO,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX12705578,10% EtOH in growth media,GSM5641504,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,890,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641504,female,Whole fly,SRP342318
SRR16502731,RNA-Seq,125,2087886250,PRJNA773066,SAMN22427201,919561922,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705211,10% EtOH in growth media,GSM5641505,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,890,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641505,male,Whole fly,SRP342318
SRR16502732,RNA-Seq,125,2142565625,PRJNA773066,SAMN22427202,1013042834,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705212,10% EtOH in growth media,GSM5641506,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,890,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641506,male,Whole fly,SRP342318
SRR16502733,RNA-Seq,125,2558416125,PRJNA773066,SAMN22428083,1220314995,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705213,10% EtOH in growth media,GSM5641507,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,897,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641507,female,Whole fly,SRP342318
SRR16502734,RNA-Seq,125,2235324500,PRJNA773066,SAMN22428085,1065228297,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705214,10% EtOH in growth media,GSM5641508,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,897,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641508,female,Whole fly,SRP342318
SRR16502735,RNA-Seq,125,2158497750,PRJNA773066,SAMN22428086,956324241,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705215,10% EtOH in growth media,GSM5641509,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,897,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641509,male,Whole fly,SRP342318
SRR16502736,RNA-Seq,125,2289220000,PRJNA773066,SAMN22428088,1094174493,GEO,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX12705216,10% EtOH in growth media,GSM5641510,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,897,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641510,male,Whole fly,SRP342318
SRR16502737,RNA-Seq,125,2179178750,PRJNA773066,SAMN22428089,1043742914,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705217,10% EtOH in growth media,GSM5641511,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,900,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641511,female,Whole fly,SRP342318
SRR16502738,RNA-Seq,125,2368530125,PRJNA773066,SAMN22428090,1135352002,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12705218,10% EtOH in growth media,GSM5641512,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,900,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641512,female,Whole fly,SRP342318
SRR16502739,RNA-Seq,125,2232775875,PRJNA773066,SAMN22428091,988872417,GEO,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX12705219,10% EtOH in growth media,GSM5641513,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,900,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641513,male,Whole fly,SRP342318
SRR16502740,RNA-Seq,125,2083828750,PRJNA773066,SAMN22428092,992959630,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705220,10% EtOH in growth media,GSM5641514,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,900,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641514,male,Whole fly,SRP342318
SRR16502741,RNA-Seq,125,2451733750,PRJNA773066,SAMN22428093,1164963316,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705221,10% EtOH in growth media,GSM5641515,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,911,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641515,female,Whole fly,SRP342318
SRR16502742,RNA-Seq,125,2070445250,PRJNA773066,SAMN22428094,930030200,GEO,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX12705222,10% EtOH in growth media,GSM5641516,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,911,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641516,female,Whole fly,SRP342318
SRR16502743,RNA-Seq,125,1225613000,PRJNA773066,SAMN22428095,529298568,GEO,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX12705223,10% EtOH in growth media,GSM5641517,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,911,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641517,male,Whole fly,SRP342318
SRR16502744,RNA-Seq,125,1883254250,PRJNA773066,SAMN22427243,848348132,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX12705224,10% EtOH in growth media,GSM5641518,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,911,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641518,male,Whole fly,SRP342318
SRR16502539,RNA-Seq,125,2238736000,PRJNA773066,SAMN22426985,1075273328,GEO,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX12705387,10% EtOH in growth media,GSM5641313,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,427,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641313,male,Whole fly,SRP342318
SRR16502655,RNA-Seq,125,2349613875,PRJNA773066,SAMN22427165,1096297664,GEO,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX12705503,10% EtOH in growth media,GSM5641429,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,765,Drosophila melanogaster,ILLUMINA,2022-03-18T00:00:00Z,GSM5641429,male,Whole fly,SRP342318
